_id,ine,equipe,cnes,usf,endereco,especialidade,consultas,tipo,procedimentos,atencao,periodo
341,2269198,Irmã Terezinha II ESB,29122,US 286 PSF IRMA TEREZINHA,"Rua da Consolaçâo,09,Chao de Estrela,Peixinhos,CEP:52125-210","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",534,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1655,Atenção Básica,Janeiro a Dezembro 2023
342,1773623,Alto dos Coqueiros I ESB,3006468,US 291 PSF ALTO DOS COQUEIROS CORREGO DA JAQUEIRA,"Rua córrego da Jaqueira,160,Linha do Tiro,Cep:52131-140","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",613,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",935,Atenção Básica,Janeiro a Dezembro 2023
343,1791583,Byron Sarinho I ESB,3301974,US 302 PSF BYRON SARINHO,"Rua Nazaré,293,Agua Fria,Cep:52111-320","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",368,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",886,Atenção Básica,Janeiro a Dezembro 2023
344,1857460,Byron Sarinho II ESB,3301974,US 302 PSF BYRON SARINHO,"Rua Nazaré,293,Agua Fria,Cep:52111-320","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",687,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1071,Atenção Básica,Janeiro a Dezembro 2023
345,1794531,Ponto de Parada I ESB,3302032,US 309 PSF PONTO DE PARADA,"Rua Ramiz Galvao,379,Arruda, CEP:52120-020","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",821,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1224,Atenção Básica,Janeiro a Dezembro 2023
346,1801252,Clube dos Delegados I ESB,3445275,US 327 PSF CLUBE DOS DELEGADOS,"Rua Joaquim Cavalcanti PEtribu,S/N,       Dois Unidos,CEP:52160-230","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1548,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4007,Atenção Básica,Janeiro a Dezembro 2023
347,1793993,Alto do Maracanã I ESB,3567826,US 328 PSF ALTO DO MARACANA,"Subida da Medalha Milagrosa,153,Dois Unidos, CEP:52150-010","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1175,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2248,Atenção Básica,Janeiro a Dezembro 2023
348,1727540,Alto do Capitão I,5356881,US 339 PSF ALTO DO CAPITAO,"Rua Tupiracaba,S/N,Dois Unidos,CEP:52150-155","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1014,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2598,Atenção Básica,Janeiro a Dezembro 2023
349,1795651,Fernanda Wanderley I ESB,7524501,US 395 USF UPINHA 24H DR FERNANDA WANDERLEY,"AV Uriel de Holanda,S/N,Linha do Tiro,CEP:52131-155","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",920,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2799,Atenção Básica,Janeiro a Dezembro 2023
350,1798693,Fernanda Wanderley II ESB,7524501,US 395 USF UPINHA 24H DR FERNANDA WANDERLEY,"AV Uriel de Holanda,S/N,Linha do Tiro,CEP:52131-155","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",741,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2623,Atenção Básica,Janeiro a Dezembro 2023
351,1798588,Fernanda Wanderley III ESB,7524501,US 395 USF UPINHA 24H DR FERNANDA WANDERLEY,"AV Uriel de Holanda,S/N,Linha do Tiro,CEP:52131-155","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",715,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2419,Atenção Básica,Janeiro a Dezembro 2023
352,2348748,Fernanda Wanderley IV ESB,7524501,US 395 USF UPINHA 24H DR FERNANDA WANDERLEY,"AV Uriel de Holanda,S/N,Linha do Tiro,CEP:52131-155","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",76,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",248,Atenção Básica,Janeiro a Dezembro 2023
353,1798901,Eduardo Campos I ESB,7946651,US 401 USF UPINHA 24H GOVERNADOR EDUARDO CAMPOS,"Rua Itabira,S/N,Bomba do Hemeterio,CEP:52111-081","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",356,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1109,Atenção Básica,Janeiro a Dezembro 2023
354,1799045,Eduardo Campos II ESB,7946651,US 401 USF UPINHA 24H GOVERNADOR EDUARDO CAMPOS,"Rua Itabira,S/N,Bomba do Hemeterio,CEP:52111-081","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",831,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1813,Atenção Básica,Janeiro a Dezembro 2023
355,1799126,Eduardo Campos III ESB,7946651,US 401 USF UPINHA 24H GOVERNADOR EDUARDO CAMPOS,"Rua Itabira,S/N,Bomba do Hemeterio,CEP:52111-081","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",980,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2298,Atenção Básica,Janeiro a Dezembro 2023
356,2348721,Eduardo Campos IV ESB,7946651,US 401 USF UPINHA 24H GOVERNADOR EDUARDO CAMPOS,"Rua Itabira,S/N,Bomba do Hemeterio,CEP:52111-081","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",41,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",129,Atenção Básica,Janeiro a Dezembro 2023
357,1727796,Chie I ESB,7992955,US 403 UPINHA DIA CHIE,"AV AGAMENON MAGALHAES,S/N,          CAMPO GRANDE,CEP:52031-330","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1131,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1567,Atenção Básica,Janeiro a Dezembro 2023
358,1799177,Chie II ESB,7992955,US 403 UPINHA DIA CHIE,"AV AGAMENON MAGALHAES,S/N,          CAMPO GRANDE,CEP:52031-330","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",607,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",892,Atenção Básica,Janeiro a Dezembro 2023
359,1755013,Apipucos ESB,2127,US 216 PSF APIPUCOS,"RUA CORONEL JOAO BATISTA DO REGO BARROS,56,MACAXEIRA/APIPUCOS,CEP:52071-390","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",925,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2596,Atenção Básica,Janeiro a Dezembro 2023
360,1744062,Santana I ESB,20567,US 182 USF UPINHA PADRE JOSÉ EDWALDO GOMES,"RUA ENGENHEIRO JAIR FURTADO MEIRELES,321,POCO DA PANELA,CEP:52061-360","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1645,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3417,Atenção Básica,Janeiro a Dezembro 2023
361,2269236,Poço da Panela I ESB,20567,US 182 USF UPINHA PADRE JOSÉ EDWALDO GOMES,"RUA ENGENHEIRO JAIR FURTADO MEIRELES,321,POCO DA PANELA,CEP:52061-360","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1943,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2934,Atenção Básica,Janeiro a Dezembro 2023
362,1745166,Sítio São Braz I ESB,26212,US 259 PSF SITIO SAO BRAZ,"RUA DO SITIO SAO BRAS,60,SITIO DOS PINTOS,CEP:52171-170","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",668,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2541,Atenção Básica,Janeiro a Dezembro 2023
363,1745069,Córrego da Fortuna I ESB,26220,US 260 PSF CORREGO DA FORTUNA,"AV PRF CLAUDIO SELVA,1030,DOIS IRMAOS,CEP:52071-500","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1245,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1591,Atenção Básica,Janeiro a Dezembro 2023
364,1745123,Sítio dos Pintos I ESB,28053,US 258 PSF SITIO DOS PINTOS,"RUA PREF AGOSTINHO NUNES MACHADO,S/N,SITIO DOS PINTOS,CEP:52171-090","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",788,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",965,Atenção Básica,Janeiro a Dezembro 2023
365,1756028,União da Vilas I ESB,5139155,US 336 PSF UNIAO DAS VILAS,"AV AGAMENON MAGALHAES,  2901,ESPINHEIRO,CEP:52020-000","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",414,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",842,Atenção Básica,Janeiro a Dezembro 2023
366,2269015,Joaquim Costa I ESB,2011,US 171 USF JOAQUIM COSTA CARVALHO,"Rua Siriji,S/N,ALTO DO MANDU,              CEP:52130-110","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",667,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",918,Atenção Básica,Janeiro a Dezembro 2023
367,1825542,Vila União I ESB,1511,US 184 PSF VILA UNIAO,"RUA NOVA ALIANCA,s/N,IPUTINGA,       CEP:50680-280","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1400,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3647,Atenção Básica,Janeiro a Dezembro 2023
368,1887076,Vila União / Airton Sena ESB,1511,US 184 PSF VILA UNIAO,"RUA NOVA ALIANCA,s/N,IPUTINGA,       CEP:50680-280","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1303,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1768,Atenção Básica,Janeiro a Dezembro 2023
369,1833154,Abençoada por Deus I ESB,22306,US 225 PSF SKYLAB II,"RUA ITAPIRANGA,791,IPUTINGA,             CEP:50680-210","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",292,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",834,Atenção Básica,Janeiro a Dezembro 2023
370,1799401,Skylab I ESB,22306,US 225 PSF SKYLAB II,"RUA ITAPIRANGA,791,IPUTINGA,             CEP:50680-210","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",873,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1224,Atenção Básica,Janeiro a Dezembro 2023
371,1758837,Barreiras I ESB,22314,US 248 PSF BARREIRAS,"RUA AGUA CLARA,145,VARZEA,               CEP:50980-160","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",799,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1157,Atenção Básica,Janeiro a Dezembro 2023
372,1825186,Vietnã I ESB,22322,US 233 PSF VIETNA,"RUA VINTE E UM DE ABRIL,3677,         TORROES,CEP:50761-120","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1649,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2810,Atenção Básica,Janeiro a Dezembro 2023
373,1825259,Cosirof I ESB,22330,US 234 PSF RODA DE FOGO COSIROF,RUA EDVALDO MARANHAO FERREIRA,,,,,,
374,"135, Q 55 L 12516 TORROES,CEP:50660-390","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",2093,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2847,Atenção Básica,Janeiro a Dezembro 2023,,,,
375,2039087,Cosirof II ESB,22330,US 234 PSF RODA DE FOGO COSIROF,RUA EDVALDO MARANHAO FERREIRA,,,,,,
376,"135, Q 55 L 12516 TORROES,CEP:50660-390","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1321,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2558,Atenção Básica,Janeiro a Dezembro 2023,,,,
377,1791362,Sinos I ESB,22349,US 235 PSF RODA DE FOGO SINOS,"RUA DOS SINOS,35,TORROES,                   CEP:50650-440","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1343,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2898,Atenção Básica,Janeiro a Dezembro 2023
378,1757504,Sítio das Palmeiras I ESB,22365,US 237 PSF SITIO DAS PALMEIRAS,"RUA FELIXLANDIA,176,CORDEIRO,           CEP:50721-555","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1198,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2186,Atenção Básica,Janeiro a Dezembro 2023
379,2039060,Caranguejo I ESB,22373,US 224 PSF CARANGUEIJO,"RUA TABAIARES,297,ILHA DO RETIRO,    CEP:50750-230","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1123,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2010,Atenção Básica,Janeiro a Dezembro 2023
380,1758624,Rosa Selvagem I ESB,22381,US 247 PSF ROSA SELVAGEM,"RUA PRF OTAVIO TAVARES,30,VARZEA,   CEP:50970-150","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal","","Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",,Atenção Básica,Janeiro a Dezembro 2023
381,1975560,Engenho do Meio I ESB,24503,US 252 PSF ENGENHO DO MEIO,"RUA JOSE DOS SANTOS,312,ENGENHO DO MEIO,CEP:50730-040","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1131,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1372,Atenção Básica,Janeiro a Dezembro 2023
382,1825399,Engenhoi do Meio II ESB,24503,US 252 PSF ENGENHO DO MEIO,"RUA JOSE DOS SANTOS,312,ENGENHO DO MEIO,CEP:50730-040","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",463,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",661,Atenção Básica,Janeiro a Dezembro 2023
383,1757709,Brasilit I ESB,24511,US 254 PSF BRASILIT,"RUA EMILIANO BRAGA,105,VARZEA,       CEP:50740-040","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1618,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3033,Atenção Básica,Janeiro a Dezembro 2023
384,2110997,Vila Arraes I ESB,24538,US 255 USF UPINHA 24H VILA ARRAES,"AV AFONSO OLINDENSE,S/N,VARZEA,     CEP:50810-900","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",703,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1387,Atenção Básica,Janeiro a Dezembro 2023
385,1757881,Vila Arraes II ESB,24538,US 255 USF UPINHA 24H VILA ARRAES,"AV AFONSO OLINDENSE,S/N,VARZEA,     CEP:50810-900","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal","","Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",,Atenção Básica,Janeiro a Dezembro 2023
